code,sequence,operationType,tradeType,version,primaryOperationId,primaryOperationCode,primaryOperationSequence,isTrading,isServices,isGeneration,businessUnitDescription,isActive,partyId,partyCNPJ,partyName,partyAlias,partyAgentAcronym,partyAgentCode,partyProfileCode,partyProfileDescription,counterpartyId,counterpartyCNPJ,counterpartyName,counterpartyAlias,counterpartyAgentAcronym,counterpartyAgentCode,counterpartyProfileCode,counterpartyProfileDescription,counterPartyIsGroupCompany,userOperatorName,submarketDescription,energySourceDescription,priceTypeDescription,startDate,endDate,contractedVolumeMwm,contractedVolumeMwh,seasonalityVolumeMwh,seasonalityVolumeMwm,finalVolumeMwh,finalVolumeMwm,basePrice,price,nominalPrice,mtm,retusd,classifications,userCreatedName,createdAt,userModifiedName,modifiedAt,userDeletedName,deletedAt,userBackofficeName,userCommercialName,origin,bbceCode,hasFlexibility,isFlexibilityLoadCurve,isFlexibilityByPeriod,flexibilityPercentageBottom,flexibilityPercentageTop,hasSeasonality,isSeasonalityByPeriod,seasonalityPercentageBottom,seasonalityPercentageTop,hasModulation,isModulationLoadCurve,hasDefaultFinancialFlow,hasReadjustment,reajustmentIndex,readjustmentBaseDate,readjustmentFirstDate,hasGuarantee,guaranteeValue,guaranteeDueDate,guaranteeTypes,hasRepresentativeFactor,representativeFactorPercent,losses,cceeContractCode,needApportionment,spread,floor,ceiling,billingStatus,aprovalStatusId,aprovalStatusDescription,year,month,startDay,endDay,id,operationTypeId,_Link,priceVariableTypeId,priceVariableIndex,isDraft,userOperatorCouterPartyName,portfolios,consentingIntervenerCompanyName,proposalCode,proposalId,basePriceWithReadjustment,parentOperationId,availableToUpdateApportionment,isDistribuition,partyTypeId,counterpartyTypeId,codeCcee,draftCreatedDate,observations,counterpartyIsAgentInMigration,partyIsAgentInMigration,isRetail,modulationFormTypeId,maxFlexVolumeMwm,minFlexVolumeMwm,maxFlexVolumeMwh,minFlexVolumeMwh,mesAno,resultado
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.55555556,400.0,,,360.0,0.5,286.0,286.0,102960.0,-39600.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,,Não,,,,Autorizado,3,Aprovada editada,2022,11,1,30,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,286.0,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.6111111159999999,0.500000004,440.0,360.0,2022-11-01,-9212.0
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.53763441,400.0,,,360.0,0.48387097,286.0,286.0,102960.0,-39600.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,,Não,,,,Autorizado,3,Aprovada editada,2022,12,1,31,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,286.0,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.591397851,0.48387096900000004,440.0,360.0,2022-12-01,-9212.0
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.2688172,200.0,,,180.0,0.24193548,271.0,288.77,51978.6,-3800.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,1,1,31,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,288.77,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.29569892,0.24193548,220.0,180.0,2023-01-01,-4394.599999999999
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.29761905,200.0,,,184.94981546,0.27522294,271.0,288.77,53408.01,-3800.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,2,1,28,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,288.77,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.327380955,0.267857145,220.0,180.0,2023-02-01,-3306.9770489742
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.2688172,200.0,,,213.88506869,0.28748,271.0,288.77,61763.57,-3800.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,3,1,31,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,288.77,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.29569892,0.24193548,220.0,180.0,2023-03-01,3050.9661432536986
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.27777778,200.0,,,180.0,0.25,271.0,288.77,51978.6,-3800.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,4,1,30,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,288.77,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.30555555799999995,0.250000002,220.0,180.0,2023-04-01,-4394.599999999999
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.2688172,200.0,,,180.0,0.241935,271.0,288.77,51978.6,-3800.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,5,1,31,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,288.77,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.29569892,0.24193548,220.0,180.0,2023-05-01,-4394.599999999999
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.27777778,200.0,,,180.0,0.25,271.0,288.77,51978.6,-3800.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,6,1,30,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,288.77,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.30555555799999995,0.250000002,220.0,180.0,2023-06-01,-4394.599999999999
VI5051-22,1,Venda,Venda,2023-08-02T14:35:46.5907919,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,99053,SAFIRA VAREJO I5,5460,04.053.268/0001-42,WISE PLASTICOS S.A,WISE PLASTICOS,WISE,54591,93112,WISE CL,False,Julia Zanzarini Lopes,Sudeste,Incentivada 50%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.2688172,200.0,,,180.0,0.241935,271.0,288.77,51978.6,-3800.0,35.0,Próprio,Julia Zanzarini Lopes,2021-12-14T17:12:10.0677657,,2023-08-02T11:35:46.6119587,,,,,Balcao,,True,False,False,10.0,10.0,False,,,,False,,True,True,IPCA,2021-12-01T00:00:00,2023-01-01T00:00:00,False,,,,True,28.0,,,Não,,,,Autorizado,3,Aprovada editada,2023,7,1,31,8baec5fb-1c9c-4add-a147-4c6879f7171f,2,operations/8baec5fb-1c9c-4add-a147-4c6879f7171f,,,False,,,,PVI50360-22,d54346dd-11ec-40c4-93fe-1da0c18d41d6,288.77,,False,False,1.0,1.0,,,18% carga 2023- pri.,False,False,False,0.0,0.29569892,0.24193548,220.0,180.0,2023-07-01,-4394.599999999999
VI1012-22,1,Venda,Venda,2023-08-01T19:42:27.3094377,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,98999,SAFIRA VAREJO I1,b8069660-4184-47d1-9473-d2cf1561f06b,06.880.197/0001-87,YELLOW STONE MARMORES E GRANITOS DE EXPORTACAO LTDA,YELLOW STONE,YELLOWSTONE CE,95131,29100,YELLOWSTONE CE,False,Francisco Galdino,Sudeste,Incentivada 100%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.06,44.64,,,34.066,0.04578763,389.0,421.64,14363.59,,70.0,Próprio,Leilane Santos,2021-12-17T18:12:24.2090478,Eliane Nascimento,2023-08-01T16:42:26.9663462,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IPCA,2021-12-01T00:00:00,2022-01-01T00:00:00,False,,,,False,100.0,,1871922,Sim,,,,Autorizado,3,Aprovada editada,2022,3,1,31,34079be9-164f-4097-b5b6-ff6f2561bf90,2,operations/34079be9-164f-4097-b5b6-ff6f2561bf90,,,False,,,,PVI10056-22,8c48a756-f5d8-498b-b775-d2ae5fbe16e9,391.84,,True,False,1.0,1.0,,,,False,False,False,0.0,0.066,0.05399999999999999,49.104,40.176,2022-03-01,-1500.5289599999994
VI1012-22,1,Venda,Venda,2023-08-01T19:42:27.3094377,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,98999,SAFIRA VAREJO I1,b8069660-4184-47d1-9473-d2cf1561f06b,06.880.197/0001-87,YELLOW STONE MARMORES E GRANITOS DE EXPORTACAO LTDA,YELLOW STONE,YELLOWSTONE CE,95131,29100,YELLOWSTONE CE,False,Francisco Galdino,Sudeste,Incentivada 100%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.06,43.2,,,42.634,0.05921389,389.0,380.03,16202.2,,70.0,Próprio,Leilane Santos,2021-12-17T18:12:24.2090478,Eliane Nascimento,2023-08-01T16:42:26.9663462,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IPCA,2021-12-01T00:00:00,2022-01-01T00:00:00,False,,,,False,100.0,,1871922,Sim,,,,Autorizado,3,Aprovada editada,2022,4,1,30,34079be9-164f-4097-b5b6-ff6f2561bf90,2,operations/34079be9-164f-4097-b5b6-ff6f2561bf90,,,False,,,,PVI10056-22,8c48a756-f5d8-498b-b775-d2ae5fbe16e9,391.84,,True,False,1.0,1.0,,,,False,False,False,0.0,0.066,0.05399999999999999,47.52,38.88,2022-04-01,-190.25524000000084
VI1012-22,1,Venda,Venda,2023-08-01T19:42:27.3094377,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,98999,SAFIRA VAREJO I1,b8069660-4184-47d1-9473-d2cf1561f06b,06.880.197/0001-87,YELLOW STONE MARMORES E GRANITOS DE EXPORTACAO LTDA,YELLOW STONE,YELLOWSTONE CE,95131,29100,YELLOWSTONE CE,False,Francisco Galdino,Sudeste,Incentivada 100%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.06,44.64,,,49.104,0.066,389.0,391.84,19240.91,,70.0,Próprio,Leilane Santos,2021-12-17T18:12:24.2090478,Eliane Nascimento,2023-08-01T16:42:26.9663462,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IPCA,2021-12-01T00:00:00,2022-01-01T00:00:00,False,,,,False,100.0,,1871922,Sim,,,,Autorizado,3,Aprovada editada,2022,5,1,31,34079be9-164f-4097-b5b6-ff6f2561bf90,2,operations/34079be9-164f-4097-b5b6-ff6f2561bf90,,,False,,,,PVI10056-22,8c48a756-f5d8-498b-b775-d2ae5fbe16e9,391.84,,True,False,1.0,1.0,,,,False,False,False,0.0,0.066,0.05399999999999999,49.104,40.176,2022-05-01,1500.5289599999994
VI1012-22,1,Venda,Venda,2023-08-01T19:42:27.3094377,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,98999,SAFIRA VAREJO I1,b8069660-4184-47d1-9473-d2cf1561f06b,06.880.197/0001-87,YELLOW STONE MARMORES E GRANITOS DE EXPORTACAO LTDA,YELLOW STONE,YELLOWSTONE CE,95131,29100,YELLOWSTONE CE,False,Francisco Galdino,Sudeste,Incentivada 100%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.06,43.2,,,46.6029,0.06472625,389.0,391.84,18260.92,,70.0,Próprio,Leilane Santos,2021-12-17T18:12:24.2090478,Eliane Nascimento,2023-08-01T16:42:26.9663462,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IPCA,2021-12-01T00:00:00,2022-01-01T00:00:00,False,,,,False,100.0,,,Sim,,,,Autorizado,3,Aprovada editada,2022,9,1,30,34079be9-164f-4097-b5b6-ff6f2561bf90,2,operations/34079be9-164f-4097-b5b6-ff6f2561bf90,,,False,,,,PVI10056-22,8c48a756-f5d8-498b-b775-d2ae5fbe16e9,391.84,,True,False,1.0,1.0,,,,False,False,False,0.0,0.066,0.05399999999999999,47.52,38.88,2022-09-01,1142.5723553749983
VI1012-22,1,Venda,Venda,2023-08-01T19:42:27.3094377,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,98999,SAFIRA VAREJO I1,b8069660-4184-47d1-9473-d2cf1561f06b,06.880.197/0001-87,YELLOW STONE MARMORES E GRANITOS DE EXPORTACAO LTDA,YELLOW STONE,YELLOWSTONE CE,95131,29100,YELLOWSTONE CE,False,Francisco Galdino,Sudeste,Incentivada 100%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.06,44.64,,,46.232,0.06213978,389.0,391.84,18115.55,,70.0,Próprio,Leilane Santos,2021-12-17T18:12:24.2090478,Eliane Nascimento,2023-08-01T16:42:26.9663462,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IPCA,2021-12-01T00:00:00,2022-01-01T00:00:00,False,,,,False,100.0,,,Sim,,,,Autorizado,3,Aprovada editada,2022,10,1,31,34079be9-164f-4097-b5b6-ff6f2561bf90,2,operations/34079be9-164f-4097-b5b6-ff6f2561bf90,,,False,,,,PVI10056-22,8c48a756-f5d8-498b-b775-d2ae5fbe16e9,391.84,,True,False,1.0,1.0,,,,False,False,False,0.0,0.066,0.05399999999999999,49.104,40.176,2022-10-01,535.1348799999996
VI1012-22,1,Venda,Venda,2023-08-01T19:42:27.3094377,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,98999,SAFIRA VAREJO I1,b8069660-4184-47d1-9473-d2cf1561f06b,06.880.197/0001-87,YELLOW STONE MARMORES E GRANITOS DE EXPORTACAO LTDA,YELLOW STONE,YELLOWSTONE CE,95131,29100,YELLOWSTONE CE,False,Francisco Galdino,Sudeste,Incentivada 100%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.06,43.2,,,37.221,0.05169583,389.0,401.03,14926.74,,70.0,Próprio,Leilane Santos,2021-12-17T18:12:24.2090478,Eliane Nascimento,2023-08-01T16:42:26.9663462,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IPCA,2021-12-01T00:00:00,2022-01-01T00:00:00,False,,,,False,100.0,,,Sim,,,,Autorizado,3,Aprovada editada,2022,11,1,30,34079be9-164f-4097-b5b6-ff6f2561bf90,2,operations/34079be9-164f-4097-b5b6-ff6f2561bf90,,,False,,,,PVI10056-22,8c48a756-f5d8-498b-b775-d2ae5fbe16e9,391.84,,True,False,1.0,1.0,,,,False,False,False,0.0,0.066,0.05399999999999999,47.52,38.88,2022-11-01,-1452.1248
VI1012-22,1,Venda,Venda,2023-08-01T19:42:27.3094377,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,98999,SAFIRA VAREJO I1,b8069660-4184-47d1-9473-d2cf1561f06b,06.880.197/0001-87,YELLOW STONE MARMORES E GRANITOS DE EXPORTACAO LTDA,YELLOW STONE,YELLOWSTONE CE,95131,29100,YELLOWSTONE CE,False,Francisco Galdino,Sudeste,Incentivada 100%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.06,44.64,,,11.931,0.01603629,389.0,870.38,10384.5,,70.0,Próprio,Leilane Santos,2021-12-17T18:12:24.2090478,Eliane Nascimento,2023-08-01T16:42:26.9663462,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IPCA,2021-12-01T00:00:00,2022-01-01T00:00:00,False,,,,False,100.0,,,Sim,,,,Autorizado,3,Aprovada editada,2022,12,1,31,34079be9-164f-4097-b5b6-ff6f2561bf90,2,operations/34079be9-164f-4097-b5b6-ff6f2561bf90,,,False,,,,PVI10056-22,8c48a756-f5d8-498b-b775-d2ae5fbe16e9,391.84,,True,False,1.0,1.0,,,,False,False,False,0.0,0.066,0.05399999999999999,49.104,40.176,2022-12-01,-1500.5289599999994
VI1012-22,1,Venda,Venda,2023-08-01T19:42:27.3094377,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,98999,SAFIRA VAREJO I1,b8069660-4184-47d1-9473-d2cf1561f06b,06.880.197/0001-87,YELLOW STONE MARMORES E GRANITOS DE EXPORTACAO LTDA,YELLOW STONE,YELLOWSTONE CE,95131,29100,YELLOWSTONE CE,False,Francisco Galdino,Sudeste,Incentivada 100%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.06,44.64,,,32.797,0.04408199,382.0,449.58,14744.88,,70.0,Próprio,Leilane Santos,2021-12-17T18:12:24.2090478,Eliane Nascimento,2023-08-01T16:42:26.9663462,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IPCA,2021-12-01T00:00:00,2022-01-01T00:00:00,False,,,,False,100.0,,,Sim,,,,Autorizado,3,Aprovada editada,2023,1,1,31,34079be9-164f-4097-b5b6-ff6f2561bf90,2,operations/34079be9-164f-4097-b5b6-ff6f2561bf90,,,False,,,,PVI10056-22,8c48a756-f5d8-498b-b775-d2ae5fbe16e9,407.05,,True,False,1.0,1.0,,,,False,False,False,0.0,0.066,0.05399999999999999,49.104,40.176,2023-01-01,-1508.8766399999995
VI1012-22,1,Venda,Venda,2023-08-01T19:42:27.3094377,,,,True,False,False,Trading,True,6ac624d3-6ea3-4546-8872-ce0d02b1ee18,11.482.752/0001-52,SAFIRA VAREJO COMERCIALIZACAO DE ENERGIA LTDA, SAFIRA VAREJO ,SAFIRA VAREJO,3822,98999,SAFIRA VAREJO I1,b8069660-4184-47d1-9473-d2cf1561f06b,06.880.197/0001-87,YELLOW STONE MARMORES E GRANITOS DE EXPORTACAO LTDA,YELLOW STONE,YELLOWSTONE CE,95131,29100,YELLOWSTONE CE,False,Francisco Galdino,Sudeste,Incentivada 100%,Fixo,2022-01-01T00:00:00,2024-12-31T00:00:00,0.06,40.32,,,27.602,0.0410744,382.0,465.9,12859.77,,70.0,Próprio,Leilane Santos,2021-12-17T18:12:24.2090478,Eliane Nascimento,2023-08-01T16:42:26.9663462,,,,,Balcao,,True,False,False,10.0,10.0,True,True,10.0,10.0,False,,True,True,IPCA,2021-12-01T00:00:00,2022-01-01T00:00:00,False,,,,False,100.0,,,Realizado,,,,Autorizado,3,Aprovada editada,2023,2,1,28,34079be9-164f-4097-b5b6-ff6f2561bf90,2,operations/34079be9-164f-4097-b5b6-ff6f2561bf90,,,False,,,,PVI10056-22,8c48a756-f5d8-498b-b775-d2ae5fbe16e9,407.05,,True,False,1.0,1.0,,,,False,False,False,0.0,0.066,0.05399999999999999,44.352,36.288000000000004,2023-02-01,-1362.8563199999987
